epoch,accuracy,loss,val_accuracy,val_loss
42,0.9070544242858887,0.419946551322937,0.9173507690429688,0.40139710903167725

43,0.9068282842636108,0.4204867482185364,0.9286906719207764,0.3816474378108978

44,0.9067413210868835,0.41767123341560364,0.9277862906455994,0.3759616017341614

45,0.9085675477981567,0.41492053866386414,0.9222206473350525,0.39051151275634766

46,0.9086197018623352,0.4180329144001007,0.927577555179596,0.38483569025993347

47,0.9092980623245239,0.414092093706131,0.9275079965591431,0.37804824113845825

48,0.9103589653968811,0.40920063853263855,0.9304994940757751,0.3742928206920624

49,0.9126895666122437,0.40648898482322693,0.924516499042511,0.3874383866786957

50,0.9132461547851562,0.40280115604400635,0.9282732605934143,0.38090938329696655

51,0.9143592715263367,0.40189361572265625,0.9277167320251465,0.3735547959804535

52,0.9101154804229736,0.4108407497406006,0.932725727558136,0.37164542078971863

53,0.9153680205345154,0.4008544683456421,0.9308473467826843,0.36938202381134033

54,0.9141331315040588,0.3993625044822693,0.9273688793182373,0.37243613600730896

55,0.9141679406166077,0.40331384539604187,0.9330040216445923,0.3644556403160095

56,0.9137505292892456,0.39920663833618164,0.9316126108169556,0.36289501190185547

57,0.9161854982376099,0.39759892225265503,0.9333518743515015,0.3610483705997467

58,0.9163072109222412,0.3930983245372772,0.9346737265586853,0.3585263788700104

59,0.9167420268058777,0.39333653450012207,0.93564772605896,0.3582424521446228

60,0.9164985418319702,0.39391428232192993,0.9253513216972351,0.3695860505104065

61,0.9173507690429688,0.39135172963142395,0.9339084625244141,0.3561810851097107

62,0.916828989982605,0.39035990834236145,0.9316822290420532,0.3639928698539734

63,0.9194552898406982,0.390384316444397,0.9341171383857727,0.3606093227863312

64,0.9200987815856934,0.3856838345527649,0.9320300817489624,0.35289567708969116

65,0.9177681803703308,0.38762131333351135,0.9289689660072327,0.3662983477115631

66,0.9195595979690552,0.3862883746623993,0.9406567215919495,0.34724175930023193

67,0.9178725481033325,0.3900502324104309,0.9331431984901428,0.35145363211631775

68,0.9206031560897827,0.3851540684700012,0.9352302551269531,0.3517773151397705

69,0.9207423329353333,0.3834942877292633,0.9405176043510437,0.347024142742157

70,0.9188465476036072,0.3883569538593292,0.9327953457832336,0.35918107628822327

71,0.9214727878570557,0.38200655579566956,0.9417698383331299,0.3403428792953491

72,0.920881450176239,0.3811624050140381,0.9391957521438599,0.34772568941116333

73,0.9208466410636902,0.38236168026924133,0.9327953457832336,0.35388991236686707

74,0.9205684065818787,0.3821612596511841,0.9391957521438599,0.34172138571739197

75,0.9209162592887878,0.3806515038013458,0.9312647581100464,0.3596723675727844

76,0.9221336841583252,0.3774564862251282,0.9432308077812195,0.3343742787837982

77,0.9242382049560547,0.37257641553878784,0.9393349289894104,0.3398820757865906

78,0.9219945669174194,0.3796270787715912,0.9424655437469482,0.3360453248023987

79,0.9235773086547852,0.3752220571041107,0.9401001930236816,0.3399398624897003

80,0.9235077500343323,0.37219002842903137,0.9426742792129517,0.3308703899383545

81,0.9244295358657837,0.37171852588653564,0.9414219856262207,0.32865145802497864

82,0.9235250949859619,0.37056630849838257,0.9403088688850403,0.3358844518661499

83,0.924516499042511,0.3712725341320038,0.9483790397644043,0.32543066143989563

84,0.9248817563056946,0.3685082793235779,0.9460831880569458,0.3278559744358063

85,0.9258905053138733,0.36754727363586426,0.9476833343505859,0.32059669494628906

86,0.9243425726890564,0.3694012463092804,0.934882402420044,0.3432435989379883

87,0.9256643652915955,0.3705735504627228,0.9471963047981262,0.32381728291511536

88,0.9252991676330566,0.3708602786064148,0.94336998462677,0.33433181047439575

89,0.9264818429946899,0.3680562376976013,0.9433004260063171,0.32917287945747375

