epoch,accuracy,loss,val_accuracy,val_loss
26,0.803151547908783,0.5167254209518433,0.8064560890197754,0.5115195512771606
27,0.8062647581100464,0.5160857439041138,0.8090997338294983,0.5051773190498352
28,0.8085606098175049,0.508246660232544,0.8193961381912231,0.4969109296798706
29,0.8105085492134094,0.506230890750885,0.8270488381385803,0.48742547631263733
30,0.8136218190193176,0.5010229349136353,0.8163350224494934,0.5063695311546326
31,0.8117608428001404,0.5035794377326965,0.8179351687431335,0.4940636456012726
32,0.8146479725837708,0.4951949417591095,0.825448751449585,0.481263130903244
33,0.8196744322776794,0.4907461404800415,0.8250312805175781,0.48415687680244446
34,0.8168394565582275,0.4902743995189667,0.8132739663124084,0.5002731084823608
35,0.8219180703163147,0.4850931465625763,0.8248921632766724,0.4871142506599426
36,0.8239008188247681,0.4816630482673645,0.8240573406219482,0.4848708212375641
37,0.8244225978851318,0.47994694113731384,0.8303881883621216,0.4725950062274933
38,0.826961874961853,0.477878212928772,0.8240573406219482,0.4774414002895355
39,0.8281619548797607,0.47388705611228943,0.8351189494132996,0.46481746435165405
40,0.8293272852897644,0.4737527370452881,0.826353132724762,0.47331976890563965
41,0.82930988073349,0.4691223204135895,0.8323361873626709,0.466856449842453
42,0.8320578932762146,0.46657824516296387,0.8398497104644775,0.4535183012485504
43,0.8317447900772095,0.46691665053367615,0.8329622745513916,0.4615980088710785
44,0.8328753113746643,0.46332114934921265,0.839571475982666,0.45804664492607117
45,0.831466555595398,0.4656839370727539,0.8266314268112183,0.4707110822200775
46,0.8308055996894836,0.46356284618377686,0.8317795991897583,0.46068844199180603
47,0.835136353969574,0.45997023582458496,0.8256574273109436,0.472950279712677
48,0.8351711630821228,0.4570936858654022,0.8285793662071228,0.470039963722229
49,0.8376582860946655,0.45525527000427246,0.8381800651550293,0.45128336548805237
50,0.8349972367286682,0.45775464177131653,0.8308752179145813,0.4643651843070984
51,0.839571475982666,0.45151761174201965,0.840058445930481,0.44566500186920166
52,0.8401628136634827,0.4489877223968506,0.8397105932235718,0.44381335377693176
53,0.839867115020752,0.44950705766677856,0.8184221386909485,0.48809415102005005
54,0.8414498567581177,0.44832682609558105,0.8413802981376648,0.4459693133831024
55,0.8432238698005676,0.44505903124809265,0.8456240296363831,0.43770354986190796
56,0.845015287399292,0.43879643082618713,0.831501305103302,0.4641236364841461
57,0.8428934216499329,0.44403260946273804,0.849032998085022,0.4356674253940582
58,0.8440760970115662,0.4418172538280487,0.8384582996368408,0.45730093121528625
59,0.846876323223114,0.4391229748725891,0.8434673547744751,0.4403080344200134
60,0.8438674211502075,0.439921498298645,0.8401975631713867,0.45065397024154663
61,0.8456935882568359,0.438191682100296,0.8378322124481201,0.45426490902900696
62,0.8473458886146545,0.43575674295425415,0.847363293170929,0.43710994720458984
63,0.8485981822013855,0.436111718416214,0.8391540050506592,0.44469302892684937
64,0.8481459617614746,0.4344099164009094,0.8467371463775635,0.43538597226142883
65,0.8495373725891113,0.43414488434791565,0.8480589985847473,0.43363332748413086
66,0.8519027233123779,0.42838218808174133,0.851607084274292,0.4246710538864136
67,0.8482503294944763,0.43449655175209045,0.8518853187561035,0.4240814447402954
68,0.8504070043563843,0.42945340275764465,0.8463892936706543,0.4334089159965515
69,0.8480241894721985,0.43242454528808594,0.8341450095176697,0.44738897681236267
70,0.8518505692481995,0.4225378632545471,0.850354790687561,0.4300577640533447
71,0.8517636060714722,0.4253000319004059,0.8338667154312134,0.4556448459625244
72,0.8492416739463806,0.4289533197879791,0.8454153537750244,0.43102842569351196
73,0.8515896797180176,0.42719510197639465,0.8433282375335693,0.4329640865325928
74,0.8514853119850159,0.42521175742149353,0.8537637591362,0.42438533902168274
75,0.8496938943862915,0.42640581727027893,0.8534159064292908,0.4221636950969696
76,0.8533636927604675,0.4211435616016388,0.8584945201873779,0.41242268681526184
77,0.8532245755195618,0.4227929413318634,0.855085551738739,0.41718214750289917
78,0.8545290231704712,0.4206172823905945,0.8444413542747498,0.4334108233451843
79,0.853085458278656,0.42305463552474976,0.8475720286369324,0.4311925768852234
80,0.8540593981742859,0.41656607389450073,0.8608598709106445,0.4084306061267853
81,0.8528245687484741,0.4198208451271057,0.8474328517913818,0.42979100346565247
82,0.8555029630661011,0.4186231195926666,0.8543898463249207,0.41191133856773376
83,0.8600250482559204,0.41294339299201965,0.8528593182563782,0.4205893874168396
84,0.8566161394119263,0.41618987917900085,0.8520940542221069,0.42332860827445984
85,0.8587727546691895,0.4102519154548645,0.8616947531700134,0.40110281109809875
86,0.8586510419845581,0.4116089344024658,0.8651036620140076,0.40270525217056274
87,0.8576770424842834,0.4139137864112854,0.8596771955490112,0.41041073203086853
88,0.8584771156311035,0.4125155210494995,0.8628078699111938,0.4023400545120239
89,0.8584075570106506,0.40945762395858765,0.8591206073760986,0.40989843010902405
